,name,store_id,category,address,tel,amenity,broadcast,business_hours,menu
245,투뿔등심 강남역점,37001144,소고기구이,서울 강남구 테헤란로4길 6 센트럴 푸르지오시티 2층,0507-1404-8456,"예약, 단체 이용 가능, 남/녀 화장실 구분, 주차",,"토
11:30 - 22:00; 일
11:30 - 21:00; 월
11:30 - 22:00
15:00 - 17:00 브레이크타임; 화
11:30 - 22:00
15:00 - 17:00 브레이크타임; 수
11:30 - 22:00
15:00 - 17:00 브레이크타임; 목
11:30 - 22:00
15:00 - 17:00 브레이크타임; 금
11:30 - 22:00
15:00 - 17:00 브레이크타임; 09/17 추석 당일 휴무","소금 양념 갈비
46,000원; 한우 안창살
69,000원; 한우 불고기
32,000원; 한우 육회
30,000원; 소금 양념 갈비(런치 스페셜)
전채요리 + 된장찌개 or 냉면
39,000원; 한우 불고기(런치 스페셜)
전채요리 + 된장찌개 or 냉면
22,000원; 갈비 곰탕
15,000원; 함흥냉면
12,000원; 우거지 갈비탕
17,000원; 갈비 폭탄밥
24,000원; 곱창 뚝배기
15,000원; 김치찌개
12,000원; 한우 차돌 볶음밥 (2인)
26,000원; 쭈꾸미 볶음밥(2인)
24,000원; 명란마요 계란찜
8,000원; 더블치즈 계란찜
8,000원; [도시락] 불고기
*포장 및 배달앱 주문 *10개 이상 주문 시, 10%할인 (단체주문 시, 사전예약 필수)
15,000원; [도시락] 오삼불고기
*포장 및 배달앱 주문 *10개 이상 주문 시, 10%할인 (단체주문 시, 사전예약 필수)
15,000원; [도시락] 차돌구이와 영양부추
*포장 및 배달앱 주문 *10개 이상 주문 시, 10%할인 (단체주문 시, 사전예약 필수)
16,000원; [도시락] LA갈비
*포장 및 배달앱 주문 *10개 이상 주문 시, 10%할인 (단체주문 시, 사전예약 필수)
17,000원; [도시락] 고기로만 도시락
*포장 및 배달앱 주문 *10개 이상 주문 시, 10%할인 (단체주문 시, 사전예약 필수)
28,000원"
246,진대감 강남역 교보타워점,37362312,소고기구이,서울 서초구 서초대로73길 54 디오빌오피스텔 1층,02-596-0715,"예약, 단체 이용 가능, 남/녀 화장실 구분, 주차",,"토
12:00 - 22:00
21:30 라스트오더; 일
12:00 - 22:00
21:30 라스트오더; 월
12:00 - 22:00
21:30 라스트오더; 화
12:00 - 22:00
21:30 라스트오더; 수
12:00 - 22:00
21:30 라스트오더; 목
12:00 - 22:00
21:30 라스트오더; 금
12:00 - 22:00
21:30 라스트오더; 09/17-09/18 추석 휴무","한우차돌박이
고소하고 쫄깃한 한우 1등급이상 차돌박이
28,000원; 점심)한우꽃게된장찌개밥상
한우와 직접 담근 꽃게장의 구수한 맛이 어우러져 깊고 풍부한 맛이 일품인 된장찌개
12,000원; 점심)벌교꼬막비빔밥상
국내산 벌교 꼬막을 진대감 특제 양념에 버무린 매콤한 꼬막비빔밥
11,000원; 점심)한돈파김치전골밥상
국내산 돼지고기와 파김치 각종 해산물을 넣어 진한 국물이 인상적인 일품 전골요리
11,000원; 점심)한우차돌짬뽕라면밥상
한우차돌박이와 시원한 해산물이 만나 진대감에서만 맛볼 수 있는 얼큰 한우차돌짬뽕라면
10,000원; 점심)갓김치물냉면
(한정판매) 갓김치와 시원한 살얼음 냉면 육수가 만나, 속까지 개운해지는 갓김치 물냉면
10,000원; 점심)갓김치비빔냉면
(한정판매) 진대감 특제 양념과 갓김치가 어우러져 더욱 특별해진 갓김치 비빔냉면
10,000원; 벌교꼬막비빕밥
국내산 벌교 꼬막을 진대감 특제 양념에 버무린 매콤한 꼬막비빔밥
11,000원; 한우꽃게된장찌개
한우와 꽃게장이 들어가 풍부한 맛이 일품인 한우꽃게된장찌개
12,000원; 한우차돌짬뽕라면
진대감 특제 짬뽕양념맛이 돋보이는 한우차돌짬뽕라면
10,000원; 갓김치물냉면
갓김치와 시원한 살얼음 냉면 육수가 만나, 속까지 개운해지는 갓김치 물냉면
10,000원; 갓김치비빔냉면
진대감 특제 양념과 갓김치가 어우러져 더욱 특별해진 갓김치 비빔냉면
10,000원; 구수한누룽지
구수한 맛이 끝내주는 누룽지
8,000원; 날치알볶음밥
잘익은 묵은지와 톡톡씹히는 날치알이 듬뿍 들어간 날치알볶음밥
6,000원; 생관자
15,000원; 누룽지 계란찜
6,000원; 차돌초밥용 밥
5,000원"
247,미나리밭오리사냥 강남역점,1660575874,오리요리,서울 강남구 테헤란로1길 28-8 1층,0507-1357-8489,"단체 이용 가능, 예약, 무선 인터넷, 남/녀 화장실 구분",,"토
11:30 - 22:00
21:00 라스트오더; 일
11:30 - 22:00
21:00 라스트오더; 월
11:30 - 22:00
15:00 - 16:30 브레이크타임
21:00 라스트오더; 화
11:30 - 22:00
15:00 - 16:30 브레이크타임
21:00 라스트오더; 수
11:30 - 22:00
15:00 - 16:30 브레이크타임
21:00 라스트오더; 목
11:30 - 22:00
15:00 - 16:30 브레이크타임
21:00 라스트오더; 금
11:30 - 22:00
15:00 - 16:30 브레이크타임
21:00 라스트오더; 09/16-09/17 추석 연휴 휴무","명란 오차즈케
밥위에 명란과 녹차물이 말아져 나오는 요리
6,000원; 솥밥
젓갈이 같이 나와요 (물 부어서 누룽지)
3,000원; 후식볶음밥
1인 3000원
3,000원; 덕덕구스 생맥주
7,000원"
248,한성양꼬치 강남점,35407703,양꼬치,서울 강남구 강남대로78길 25,02-556-6692,"예약, 단체 이용 가능, 남/녀 화장실 구분, 무선 인터넷, 주차",,"토
13:00 - 23:00; 일
13:00 - 23:00; 월
13:00 - 24:00; 화
13:00 - 24:00; 수
13:00 - 24:00; 목
13:00 - 24:00; 금
13:00 - 24:00","양통갈비(600g)
56,000원; 경장육슬
20,000원; 궈보로우
20,000원; 개구리다리
28,000원; 향라대하
28,000원"
249,헬로 브라질,1217686295,"스테이크,립",서울 강남구 강남대로98길 12 지상 3층,0507-1364-8732,"단체 이용 가능, 예약, 무선 인터넷, 남/녀 화장실 구분",,"토
11:30 - 22:00
21:00 라스트오더; 일
11:30 - 22:00
21:00 라스트오더; 월
11:30 - 22:00
14:30 - 17:00 브레이크타임
21:00 라스트오더; 화
11:30 - 22:00
14:30 - 17:00 브레이크타임
21:00 라스트오더; 수
11:30 - 22:00
14:30 - 17:00 브레이크타임
21:00 라스트오더; 목
11:30 - 22:00
14:30 - 17:00 브레이크타임
21:00 라스트오더; 금
11:30 - 22:00
14:30 - 17:00 브레이크타임
21:00 라스트오더","평일런치 슈하스코 무한리필
슈하스코 무제한 제공+채끝스테이크 1개 제공
39,900원; 평일 디너 슈하스코 무한리필
슈하스코 무제한 제공+채끝스테이크 1개 제공
49,900원; 주말&공휴일 슈하스코 무한리필
슈하스코 무제한 제공+채끝스테이크 1개 제공
53,900원; 주말&공휴일 런치플레이트
채끝 스테이크, 마늘 토시살 스테이크, 소세지 , 닭고기, 마늘빵, 샐러드 등
28,900원; 평일 슈하스코 5~10세
슈하스코 무제한 제공+채끝스테이크 1개 제공
19,950원; 주말&공휴일 슈하스코5~10세
슈하스코 무제한 제공+채끝스테이크 1개 제공
26,950원"
250,라스트춘선 강남,1934547990,한식,서울 강남구 강남대로96길 18 1층,0507-1313-9618,"예약, 단체 이용 가능, 주차",,"토
16:00 - 02:00; 일
16:00 - 01:30; 월
17:00 - 01:30; 화
17:00 - 01:30; 수
17:00 - 01:30; 목
17:00 - 01:30; 금
17:00 - 02:00","오리스테이크
장시간 수비드한 오리안심을 팬에 한번더 구워낸 요리
21,000원; 을지로초계무침
닭 안심을 잘게찢어 새콤하게 무쳐낸 요리 -면 사리추가 2000
19,000원; 닭안심구이
저온으로 수비드한 닭 안심을 팬에 한번더 구워낸 요리
19,000원; 광장시장 녹두전
광장시장 스타일의 녹두전
17,000원; 창난젓 까나페
크래커 위에 창난젓,크림치즈,올리브,등을 얹어먹는 일본식 전채요리
18,000원; 청어알젓과두부
청어알젓과 오이 두부가 만나 깔끔한 맛이 일품인 안주요리
17,000원; 사천식물만두
알싸한 고추기름에 버무린 물만두에 수제소스를 곁들인 요리
13,000원"
251,강남불백 1호점,38002713,한식,서울 강남구 강남대로78길 27,0507-1400-5837,"예약, 단체 이용 가능, 주차, 포장",,"매일
10:00 - 23:00","불백정식(1인분)
흑미밥+된장찌개+반찬2종+계란후라이
12,000원; 불낙정식(1인분)
흑미밥+된장찌개+반찬2종+계란후라이
15,000원; 우삼겹정식(1인분)
흑미밥+된장찌개+반찬2종+계란후라이
13,000원; 불백정식(1인분)
흑미밥+된장찌개+반찬2종+계란후라이
12,000원; 우삼겹정식(1인분)
흑미밥+된장찌개+반찬2종+계란후라이
13,000원; 불낙정식(1인분)
흑미밥+된장찌개+반찬2종+계란후라이
15,000원; 불백정식+계란말이(소) or 해물김치전
불백정식+계란말이(소) or 해물김치전
19,000원; 우삼겹정식+계란말이(소) or 해물김치전
우삼셥정식+계란말이 or 해물김치전
20,000원; 불낙정식+ 계란말이(소) or 해물김치전
불낙정식+계란말이 or 해물김치전
22,000원; 강남 2인 정식 SET(2인)
정식2개(흑미밥2+된장찌개+반찬2종+계란후라이) + 음료(선택1)
25,000원; 강남 퍼펙트 2인 정식 SET(2인)
정식2개(흑미밥2+된장찌개+반찬2종+계란후라이 + 음료(선택1) + 계란말이 or 해물김치전
33,000원; 계란말이(소)
8,000원; 계란말이(대)
12,000원; 해물김치전
13,000원; 공기밥(1인분)
1,000원; 공기밥(2인분)
2,000원; 스프라이트(355ml)
2,000원; 코카콜라(355ml)
2,000원; 환타 (오렌지맛)(355ml)
2,000원"
252,이자카야나무 4호점,54194954,이자카야,서울 서초구 서초대로78길 26,0507-1411-6787,"예약, 단체 이용 가능, 포장, 남/녀 화장실 구분, 배달, 무선 인터넷",,"매일
11:00 - 05:00
14:30 - 15:30 브레이크타임
04:00 라스트오더","특선 사시미모리아와세(15종구성)
98,000원; 광어+연어 두가지사시미
41,000원; 도미사시미
39,000원; 광어사시미
37,000원; 연어사시미
32,000원; 고노와다단품
13,000원; 석화 15pcs
22,000원; 그릭요거트 生연어샐러드
25,000원; 모찌리도후 샐러드
19,500원; 크림치즈 품은 불닭
27,500원; 크림치즈오꼬노미야끼
24,500원; 매콤해물떡볶이
26,500원; 흑초만난 탕수육
26,000원; 불닭소스 맞은 깐풍기
26,000원; 볼케이노 오돌뼈
25,000원; 혼마구로[참다랑어]타다끼
29,000원; 관자,새우 갈릭버터
29,000원; 차돌숙주볶음
24,500원; 오사카풍 오꼬노미야끼
23,500원; 눈꽃 명란계란말이
21,000원; 허니 고구마스틱
13,000원; 타코와사비
13,000원; 에비덴뿌라
28,500원; 문어튀김
26,500원; 도리가라아게
22,500원; 숯불꼬치7종구이
25,000원; 메로소금구이
29,500원; 항정살간장구이
25,000원; 촉촉 오징어한마리
16,000원; 밀푀유나베
28,500원; 차돌탄탄나베
28,500원; 전통나가사끼 해물짬뽕나베
28,000원; 얼큰수제비 해물짬뽕나베
28,000원; 간사이풍 오뎅나베
25,000원; 오늘의초밥10pcs
15,500원; 모둠초밥12pcs
18,500원; 특모둠초밥15pcs
26,000원; 스페셜모둠초밥20pcs
35,000원; 꽃등심초밥10pcs
22,000원; 연어초밥10pcs
19,000원; 광어초밥10pcs
22,000원; 혼마구로아까미초밥(참다랑어)10pcs
23,000원; 초새우초밥10pcs
16,500원; 광어+연어초밥10pcs
21,000원; 광어+꽃등심초밥10pcs
22,500원; 꽃등심+연어초밥10pcs
21,000원; 生사케동(생연어150g)
19,000원; 폭탄회덮밥(회180g)
13,000원; 규동(차돌150g)
13,500원; 돈카츠산도
11,000원; 간사이 오뎅우동
11,000원; 살얼음 동동 냉소바
11,000원; 명란버터계란밥
9,000원"
253,나에코,1115767815,일식당,서울 서초구 서초대로75길 45 1층 (나에코지점),0507-1484-3025,"주차, 예약",,"토
16:30 - 02:00; 일
16:00 - 24:00; 월
16:30 - 01:00; 화
16:30 - 01:00; 수
16:30 - 01:00; 목
16:30 - 01:00; 금
16:30 - 02:00","네기토로 우니 이소베마끼
29,000원; 2인 숙성회
연어, 잿방어, 청어, 참돔, 참치, 전복, 단새우 등의 다양한 구성으로 되있는 메뉴입니다
39,000원; 사사미(닭안심)카츠
염지숙성된 최고급 등심을 사용한 가츠산도
19,000원; 카이센샐러드
22,000원; 모짜렐라하몽튀김
18,000원; 콘모듬덴푸라
22,000원; 채끝스테이크
29,000원; 참치마끼
두툼한 참치가 통으로 들어간 참치김밥입니다.
33,000원; 아나고구이
22,000원; 오뎅나베
29,000원; 한우차돌토마토스키야끼
36,000원; 시메사바사시미
29,000원; 안심돈까츠
염지숙성하여 만든 최상급 안심돈카츠 입니다
19,000원; 포테토사라다
12,000원; 명란계란밥
8,000원; 오차즈케
12,000원; 아게다시도후
12,000원; 흰살후토마끼
28,000원; 바게트치즈도후
12,000원; 연어회2인
숙성된 품질좋은 연어회
36,000원; 소고기채끝타다끼
소고기 채끝을 살짝 아부리한 타다끼입니다.
23,000원; 아보카도명란튀김
아보카도 속에 명란을 넣고 튀긴 나에코만의 메뉴입니다.
16,000원; 톤페야끼
18,000원; 치킨가라아케
16,000원; 토마토다시케츠
14,000원; 트러플파스타
트러플향 가득한 파스타
25,000원; 메로구이
25,000원; 숙성회 VIP 스페셜
75,000원; 우니반판
25,000원; 우니한판
50,000원; 연어회&채끝타다끼 세트
29,000원; 명란크림파스타
21,000원; 우니파스타
26,000원"
254,정통집 강남점,1488044100,돼지고기구이,서울 강남구 강남대로96길 13 2층,02-552-5523,"단체 이용 가능, 무선 인터넷, 남/녀 화장실 구분, 대기공간, 주차, 발렛파킹",,"매일
15:00 - 24:00","비빔국수
6,000원; 돼지김치구이 중
33,000원; 돼지김치구이 대
39,000원; 꽃껍데기
9,000원; 특미볶음밥
3,000원"
255,꼬꼬아찌 숯불치킨 강남점,1897194512,"치킨,닭강정",서울 강남구 테헤란로1길 28-1,02-554-9294,"포장, 단체 이용 가능, 무선 인터넷, 예약",,"매일
16:00 - 24:00","숯불 양념치킨 中
21,000원; 숯불 양념치킨 大
24,000원"
256,걸신맛집,32333423,한식,서울 강남구 테헤란로6길 29 1층,0507-1424-9317,"단체 이용 가능, 주차, 포장, 남/녀 화장실 구분, 무선 인터넷",,"토
10:00 - 22:00; 일
10:00 - 22:00; 월
10:00 - 22:00; 화
10:00 - 22:00; 수
10:00 - 22:00; 목
10:00 - 22:00; 금
10:00 - 22:00","북엇국
다시마를 3시간 깊게 우리고 황태뼈, 새우, 죽방멸치를 넣어 은근히 2시간 끓이고 여기에 무와 최상급 북어를 콩나물 국물에 시원하게 끓여 육젓으로 마지막 간을 하여 7시간에 거친요
8,000원; 직접갈아만든 콩비지
자체 개발된 소스에 24시간 저온 숙성하여 표고,느타리버섯 등 신선한 야채를 빠르게 볶아 즉석에서 요리된것
9,000원; 입에녹는 동태전
한우 1++등급의 최상급 소고기를 24시간 숙성시간을 거쳐 자체 개발된 육수의 비법으로 입에서 녹는맛
20,000원; 어복쟁반 중
정성들여 만들어진 최고의 수육에 갖은 버섯과 야채가 어우러져 그 담백하고 깔끔한 맛이 일품이며, 영양 또한 탁월하여 술안주로 가장 인기있다
55,000원; 묵은지김치찜 중
한돈 1++의 최상급 암 생돼지고기를 자체 개발된 양념소스에 24시간 숙성하여 즉석에서 신선한 야채와 시골에서 담근 묵은지를 무쇠판에서 고기와 조려 요리가 완성
25,000원; 묵은지김치찜 大
한돈 1++의 최상급 암 생돼지고기를 자체 개발된 양념소스에 24시간 숙성하여 즉석에서 신선한 야채와 시골에서 담근 묵은지를 무쇠판에서 고기와 조려 요리가 완성
35,000원; 홍어삼합 中
영하2도에서 저온 숙성된 최상급 홍어와 한돈 1++ 냉장 오겹살 그리고시골에서 만들어 올라온 묵은지를 이용하여 만들었습니다.
65,000원; 홍어삼합 大
영하2도에서 저온 숙성된 최상급 홍어와 한돈 1++ 냉장 오겹살 그리고시골에서 만들어 올라온 묵은지를 이용하여 만들었습니다.
85,000원; 강원도 고추장 더덕구이
시골에서 어렸을 적 아버지가 드시던 더덕구이의 맛을 떠올려 만듦. 강원도 더덕에 유장을 발라 1차 초벌을 하고 2차 고추장 양념을 발라 들기름에 무침
15,000원; 갈비찜 중
45,000원; 갈비찜 대
65,000원; 갈치조림/구이 중
35,000원; 갈치조림/구이 대
48,000원; 고등어조림 중
25,000원; 제육주물럭 중
35,000원; 쉐프 오마카세 1인
65,000원; 소고기육전
30,000원; 걸신 모듬전
30,000원; 해물파전
25,000원; 어머니 김치전
15,000원; 텃밭 부추전
13,000원; 감자채전
13,000원; 부침두부 한모
10,000원; 15겹 계란말이
10,000원; 묵은지 김치찜
10,000원; 해장황태국
9,000원; 새싹비빔밥
9,000원"
257,우탭 강남점,1949341145,소고기구이,서울 서초구 서초대로78길 22 홍우빌딩 B1,0507-1363-9974,"단체 이용 가능, 예약, 남/녀 화장실 구분, 포장, 무선 인터넷, 주차",,"토
12:00 - 21:30
20:30 라스트오더; 일
정기휴무 (매주 일요일); 월
11:00 - 22:00
14:30 - 17:30 브레이크타임
21:00 라스트오더; 화
11:00 - 22:00
14:30 - 17:30 브레이크타임
21:00 라스트오더; 수
11:00 - 22:00
14:30 - 17:30 브레이크타임
21:00 라스트오더; 목
11:00 - 22:00
14:30 - 17:30 브레이크타임
21:00 라스트오더; 금
11:00 - 22:00
14:30 - 17:30 브레이크타임
21:00 라스트오더; 09/16-09/18 추석 연휴 휴무","숙성등심(150g)
우TAB 숙성등심
47,000원; 눈꽃안심(150g)
우TAB 스페셜 안심
59,000원; 프리미엄 투플등심(150g)
우TAB 프리미엄 1++등심
67,000원; 살치살(150g)
우TAB 스페셜 살치살
65,000원; 안창살(150g)
우TAB 스페셜 안창살
89,000원"
258,순남시래기 신논현역점,38426264,"백반,가정식",서울 서초구 강남대로 449-3 알고코리아빌딩 지하1층,02-533-5690,"예약, 포장, 무선 인터넷",,"토
11:00 - 22:00
15:30 - 17:00 브레이크타임; 일
11:00 - 22:00
15:30 - 17:00 브레이크타임; 월
11:00 - 22:00
15:30 - 17:00 브레이크타임; 화
11:00 - 22:00
15:30 - 17:00 브레이크타임; 수
11:00 - 22:00
15:30 - 17:00 브레이크타임; 목
11:00 - 22:00
15:30 - 17:00 브레이크타임; 금
11:00 - 22:00
15:30 - 17:00 브레이크타임","3대 시래기국
9,000원; 씨앗된장 시래기밥
10,000원; 도마수육정식
12,000원; 쑥떡떡갈비정식
12,000원; 미나리육회비빔밥
13,000원; 미나리육회
16,000원; 도마수육 소
19,000원; 도토리해물파전
18,000원; 촌두부김치
15,000원; 얼큰순두부찌개
15,000원; 얼큰시래기국
9,000원; 시래기 곱창뚝배기
12,000원; 시래기꼬막정식
12,000원; 시래기불고기전골
13,000원; 오징어제육볶음
19,000원; 도마수육 중
27,000원; 도마수육 대
32,000원; 시래기불고기전골
15,000원; 시래기곱창전골
35,000원"
259,밤별 포차 라운지 본점,1047144456,요리주점,"서울 강남구 강남대로102길 13-8 지층, 1층, 2층, 3층",0507-1350-0024,"단체 이용 가능, 예약, 남/녀 화장실 구분, 무선 인터넷, 포장, 간편결제",,"매일
16:00 - 03:00","타코와사비
19,500원; 피쉬앤칩스
20,500원; 즉석떡볶이
21,500원; 스키야끼나베
21,500원; 통삼겹 두부김치
21,500원; 오뎅탕
22,000원; 봉골레 술찜(파스타면포함)
22,000원; 닭똥집 소금구이
22,000원; 숯불불닭
22,500원; 로제파스타
23,000원; 해물토마토스튜
23,000원; 해물짬뽕탕(우동사리포함)
23,500원; 나가사키짬뽕(우동사리포함)
23,500원; 부라타 비프 샐러드
23,000원; 소고기타다끼(한우++)
23,000원; 순살 치킨
23,500원; 토마토 치즈 오믈렛
23,500원; 마늘 순살 치킨
23,500원; 어니언 순살 치킨
23,500원; 명란크림파스타
23,500원; 쭈꾸미 우삼겹
23,500원; 모듬소시지
23,500원; 오징어 감자 튀김
23,500원; 과일
23,500원; 항정수육
23,500원; 골뱅이무침
24,000원; 감바스
24,000원; 아보카도 명란구이
24,000원; 그린샐러드
24,000원; 누룽지계란탕
24,500원; 육회(한우++)
24,500원; 찹스테이크
26,000원"
260,유가네닭갈비 강남역점,38677017,닭갈비,서울 강남구 강남대로 438 214호,02-534-9595,"예약, 주차, 포장, 무선 인터넷, 단체 이용 가능",,"매일
11:00 - 24:00","콘치즈닭갈비
12,000원; 치즈퐁닭
27,000원; 반반닭갈비
27,000원; 순살찜닭
12,000원; 가쓰오닭갈비
12,000원; 낙지닭갈비
11,500원; 쭈닭갈비
11,500원; 미소허니닭갈비
11,500원; 닭갈비철판볶음밥
7,500원; 닭야채철판볶음밥
7,500원; 가쓰오철판볶음밥
8,000원; 물막국수
7,000원; 물비빔막국수
7,000원; 계란찜
4,000원; 후루룩떡볶이
5,000원; 치즈떡볶이
6,000원; 치즈라볶이
6,000원; 물쫄면
6,000원; 비빔쫄면
6,000원; 어묵탕
8,000원"
261,무한미니훠궈&마라탕,1182362483,중식당,"서울 강남구 테헤란로1길 28-5 . 지상3층(역삼동, 제이엠빌딩)",0507-1411-9922,"포장, 예약, 단체 이용 가능",,"매일
10:30 - 22:00","훠궈 무한리필 (런치/월화수목)
평일 10:00~16:00 무한리필 훠궈 육수 4가지 선택 가능!!
13,800원; 훠궈 무한리필 (디너/금토일/공휴일)
평일 16:00~22:00 /금토일,공휴일 무한리필 훠궈 육수 4가지 선택 가능!!
17,800원; 꿔바로우
12,000원; 칭타오 3+소주 택1
칭타오 3병+소주 택 1병
21,000원; 하얼빈 3+1
하얼빈 3+1병 이벤트
18,000원; 연태고량(대)+꿔보러우
연태고량주 대 + 꿔보러우 세트
38,000원"
262,제주은희네해장국 강남역점,1795348155,해장국,서울 강남구 테헤란로8길 11 1층,02-558-8868,"단체 이용 가능, 포장, 무선 인터넷, 남/녀 화장실 구분, 배달",,"토
10:00 - 22:00
15:00 - 17:00 브레이크타임
21:30 라스트오더; 일
10:00 - 22:00
15:00 - 17:00 브레이크타임
21:30 라스트오더; 월
10:00 - 22:00
15:00 - 17:00 브레이크타임
21:30 라스트오더; 화
10:00 - 22:00
15:00 - 17:00 브레이크타임
21:30 라스트오더; 수
10:00 - 22:00
15:00 - 17:00 브레이크타임
21:30 라스트오더; 목
10:00 - 22:00
15:00 - 17:00 브레이크타임
21:30 라스트오더; 금
10:00 - 22:00
15:00 - 17:00 브레이크타임
21:30 라스트오더","돔베고기(소,중,대)
변동; 양무침
16,000원"
263,스테이터 강남본점,551867941,"스테이크,립",서울 강남구 봉은사로4길 29 1층 스테이터,0507-1470-1344,,,"토
11:30 - 21:50
15:30 - 17:00 브레이크타임
20:50 라스트오더; 일
11:30 - 21:50
15:30 - 17:00 브레이크타임
20:50 라스트오더; 월
정기휴무 (매주 월요일); 화
11:30 - 21:50
15:00 - 17:00 브레이크타임
20:50 라스트오더; 수
11:30 - 21:50
15:00 - 17:00 브레이크타임
20:50 라스트오더; 목
11:30 - 21:50
15:00 - 17:00 브레이크타임
20:50 라스트오더; 금
11:30 - 21:50
15:00 - 17:00 브레이크타임
20:50 라스트오더; 09/16-09/18 추석 연휴 휴무","척로스트 스테이크+플래터
척로스트 스테이크와 4가지(2인 기준) 메뉴로 구성된 플래터가 제공됩니다.
16,500원; 드라이에이징 스테이크+플래터
드라이에이징 스테이크와 4가지(2인 기준) 메뉴로 구성된 플래터가 제공됩니다.
19,500원; 프리미엄 서로인 스테이크+플래터
프리미엄 서로인 스테이크와 4가지(2인 기준) 메뉴로 구성된 플래터가 제공됩니다.
27,500원"
264,반장즉석떡볶이 강남점,1263845759,떡볶이,서울 강남구 테헤란로4길 25 지하1층,02-554-1991,"배달, 무선 인터넷, 포장, 예약",,"매일
11:00 - 22:00","차돌 교장 떡볶이매운맛1단계
주문수 1
21,000원; 깻잎 반장 떡볶이매운맛1단계
주문수 4
18,000원; 부반장떡볶이
주문수 5
17,000원; 전학생떡볶이
19,000원; 용달차 튀김
주문수 3
왕김말이2,고깃속깻잎2,새우튀김2,야채튀김1
7,500원; 썸타는 허니감자
주문수 1
6,000원; 오뎅탕
5,000원; 체력장순대
5,000원; 옛날도시락
5,000원; 참치마요도시락
5,000원; 치즈볼(4개)
5,000원; 라면반사리
주문수 1
1,300원; 왕김말이
주문수 2
1,800원; 쫄면사리
주문수 4
1,500원; 만두2개
주문수 1
1,500원; 치즈사리
3,000원; 계란사리
주문수 1
800원; 야채사리
2,500원; 오뎅사리
1,500원; 떡사리
2,500원; 중국당면
2,500원; 볶음밥
주문수 1
3,500원; 날치알볶음밥
4,000원; 쿨피스 탄산음료
2,000원"
265,아브라소812,32465286,와인,서울 강남구 봉은사로4길 29 B1호,0507-1401-0836,"예약, 단체 이용 가능, 포장, 무선 인터넷",,"토
18:00 - 01:00
23:30 라스트오더; 일
18:00 - 23:00
21:30 라스트오더; 월
18:30 - 01:00
23:30 라스트오더; 화
18:30 - 01:00
23:30 라스트오더; 수
18:30 - 01:00
23:30 라스트오더; 목
18:30 - 01:00
23:30 라스트오더; 금
18:30 - 01:00
23:30 라스트오더","아브라소 로얄 플레이트
고급 하몽, 살라미, 프로슈토에 제철 과일과 다양한 치즈까지 푸짐하게 즐길 수 있는 메뉴
36,900원; 감바스 알아히요
최상급의 올리브 오일, 엑스트라 버진과 탱글탱글한 식감의 새우, 풍미를 살리는 바삭한 마늘
21,900원; 글라스 와인
고급 하우스 와인을 평일(월~목) 오후 7시전까지 방문해주시는 고객 한정 할인해 드립니다.
변동; 아브라소 찹스테이크
호주산 소고기(190g)를 특제소스에 마리네이드하여 부드럽고 풍성하게 즐길 수 있는 요리
22,900원; 카프레제
신선한 생모짜렐라 치즈에 향긋한 토마토, 상큼한 바질페스토로 풍미를 더한 카프레제
17,900원; 바질 크림 리조또
통통한 새우에 고소한 생크림과 향긋한 바질페스토로 맛을 낸 크림 리조또
20,900원; 라자냐
넓직한 파스타에 비프와 토마토소스를 층층이 쌓고, 치즈를 듬뿍 올려 오븐에서 구운 요리
20,900원; 보틀 와인
전문 소믈리에가 엄선한 150여 종의 와인을 합리적인 가격으로 즐기실 수 있습니다.
변동; 계절과일과 치즈
싱싱한 제철 과일 5종류와 고소하고 달콤한 치즈 2종류까지! 와인과 환상적인 궁합
38,900원; 구운 까망베르
크림 같은 질감의 까망베르에 고소한 견과류와 상큼한 블루베리, 크랜베리를 곁들인 메뉴
17,900원; 최고급 하몽&과일
48개월 이상 숙성 된 최고급 이베리코 베요타 하몽과 신선한 제철 과일
39,900원; 올리브
최고급 품질의 이태리 그린 올리브로 가벼운 안주로 제격
9,900원; 새우 필라프 볶음밥
한 끼 식사로도 든든한 메뉴! 쫄깃한 식감을 더해주는 새우와 양송이버섯으로 식감도 UP
18,900원"
