name,store_id,category,address,tel,options,amenity,broadcast,business_hours,menu
히라이,13052928,중식당,서울 강남구 역삼로63길 24 2층 히라이,0507-1413-4822,나혼자산다 성훈 편에 나온 중국집,"예약, 단체 이용 가능, 포장, 배달, 무선 인터넷, 남/녀 화장실 구분",,"목
11:00 - 22:00; 금
11:00 - 22:00; 토
11:00 - 21:00; 일
11:00 - 21:00; 월
11:00 - 22:00; 화(9/17)
추석 당일 휴무; 수
11:00 - 22:00","탕수육(小)
생등심탕수육 + 달콤 새콤소스
22,000원; 탕수육(中)
생등심탕수육 + 달콤 새콤소스
27,000원; 탕수육(大)
생등심탕수육 + 달콤 새콤소스
38,000원; 중국식냉면
해삼,새우,해파리,야채, + 땅콩소스가 들어간 냉면
12,000원; 중국식냉면(중국식냉면곱배기)
해삼,새우,해파리,야채, + 땅콩소스가 들어간 냉면
13,000원; 싱글세트
생등심탕수육 + 식사1
22,000원; 2인 세트(탕수육+짜장2)
2인 탕수육+식사 2
27,000원; 사천탕수육 + 짜장2
30,000원; 깐풍기 + 짜장2
34,000원; 양장피 + 짜장2
34,000원; 라조육 + 짜장2
34,000원; 탕수육 + 짜장3
35,000원; 사천탕수육 + 짜장3
41,000원; 깐풍기 + 짜장3
44,000원; 양장피 + 짜장3
45,000원; 라조육 + 짜장3
45,000원; 짬짜면
짜장면+짬뽕
10,000원; 짬짜면(짬짜면곱배기)
짜장면+짬뽕
12,000원; 볶짜면
볶음밥+짜장면+짬뽕국물
10,000원; 볶짜면(볶짜면곱배기)
볶음밥+짜장면+짬뽕국물
12,000원; 볶짬면
볶음밥+짬뽕
10,000원; 짜장(짜장면)
짜장면
8,000원; 짜장(짜장면 곱배기)
짜장면
9,000원; 간짜장
간짜장소스+면
9,000원; 간짜장(간짜장곱배기)
간짜장소스+면
10,000원; 삼선간짜장
해물들어 간 짜장소스+면
10,000원; 옛날볶음밥(볶음밥)
야채와 계란으로 볶은 밥
9,000원; 옛날볶음밥(볶음밥곱배기)
야채와 계란으로 볶은 밥
10,000원; 삼선볶음밥
해삼,새우,,오징어,계란으로 볶은 밥
10,000원; 삼선볶음밥(삼선볶음밥곱배기)
해삼,새우,,오징어,계란으로 볶은 밥
11,000원; 게살볶음밥
게살과 야채,계란으로 볶은 밥
10,000원; 콩국수
콩국물과 토핑 계란,오이 +면
10,000원; 콩국수(콩국수곱배기)
콩국물과 토핑 계란,오이 +면
11,000원; 냉짬뽕
냉육수에 각종야채 해삼 해파리가 들어간 매콤 차가운 짬뽕
12,000원; 냉짬뽕(냉짬뽕곱배기)
냉육수에 각종야채 해삼 해파리가 들어간 매콤 차가운 짬뽕
13,000원; 중국식냉면
해삼,새우,해파리,야채, + 땅콩소스가 들어간 냉면
12,000원; 탕수육(小)
생등심탕수육 + 달콤 새콤소스
22,000원; 탕수육(中)
생등심탕수육 + 달콤 새콤소스
27,000원; 탕수육(大)
생등심탕수육 + 달콤 새콤소스
38,000원; 사천탕수육(소)
생등심 탕수육+ 매콤한 소스
27,000원; 사천탕수육(중)
생등심 탕수육+ 매콤한 소스
32,000원; 라조기
35,000원; 깐풍기
35,000원; 유린기
35,000원; 해삼탕
80,000원; 해삼쥬스
90,000원; 송이해삼
90,000원; 잡채
27,000원; 고추잡채
35,000원; 양장피
35,000원; 잡탕
45,000원; 팔보채
45,000원; 깐소새우
38,000원; 마요네즈새우
38,000원; 깐풍새우
38,000원; 사이드메뉴(군만두)
배달 주문시 다른 메뉴와 함께 구매해주시고 메뉴 변경시 추가 요금 선택해주시고 메모란에 써주세요
7,000원; 사이드메뉴(물만두)
배달 주문시 다른 메뉴와 함께 구매해주시고 메뉴 변경시 추가 요금 선택해주시고 메모란에 써주세요
7,000원; 사이드메뉴(공기밥)
배달 주문시 다른 메뉴와 함께 구매해주시고 메뉴 변경시 추가 요금 선택해주시고 메모란에 써주세요
1,500원; 사이드메뉴(콜라1.25L)
배달 주문시 다른 메뉴와 함께 구매해주시고 메뉴 변경시 추가 요금 선택해주시고 메모란에 써주세요
4,000원; 계란후라이(1)
1,000원"
자연식주의 한식주점 못잊어,1120805311,한식,서울 강남구 선릉로86길 31 1층 108호,02-567-6559,,"단체 이용 가능, 포장, 예약, 남/녀 화장실 구분, 주차",,"수
13:30 - 04:00
03:00 라스트오더; 목
13:30 - 04:00
03:00 라스트오더; 금
13:30 - 04:00
03:00 라스트오더; 토
11:00 - 22:00
21:00 라스트오더; 일
정기휴무 (매주 일요일); 월(9/16)
추석 연휴 휴무; 화(9/17)
추석 휴무","소머리수육 大
대표
국내산 소머리를 직접 삶아 더욱 담백하고 맛있는 소머리수육
45,000원; 육전 大
대표
부드럽고 맛있는 소고기 부위를 엄선해 더욱 고소한 소고기육전
35,000원; 병어회
병어철에 먹는 싱싱한 병어회 ~ 지금 병어철이라 너무 고소하고~ 싱싱합니다
28,000원; 생굴
통영에서 갓 잡아온 통통하고 알이실한~ 싱싱한 생굴~!!!
변동; 낙지소면
매콤한 낙지소면 매운거 좋아하시는 분들은 좋아합니다
30,000원; 병어조림
맛있는 야채와 우리집만의 비법소스로 만든 살가득 통통한 생물 병어조림
38,000원; 소머리수육 中
국내산 소머리를 직접 삶아 더욱 담백하고 맛있는 소머리수육
35,000원; 닭도리탕 大
100% 국내산 하림닭! 우리집만의 특제 양념이 들어가 마약같은 닭도리탕
40,000원; 닭도리탕 中
100% 국내산 하림닭! 우리집만의 특제 양념이 들어가 마약같은 닭도리탕
30,000원; 삼합 大
국내산 돼지수육과 삭힌 홍어 잘 익은 묵은지 입안에서 펼쳐지는 완벽한 하모니 홍어삼합
45,000원; 삼합 中
국내산 돼지수육과 삭힌 홍어 잘 익은 묵은지 입안에서 펼쳐지는 완벽한 하모니 홍어삼합
35,000원; 육전 中
부드럽고 맛있는 소고기 부위를 엄선해 더욱 고소한 소고기육전
25,000원; 돼지고기수육 大
국내산 최고 등급으로 만든 잘 삶아진 담백하고 맛있는 돼지수육
40,000원; 돼지고기수육 中
국내산 최고 등급으로 만든 잘 삶아진 담백하고 맛있는 돼지수육
30,000원; 가오리찜
특제 간장과 각종 야채를 넣어 만든 양념간장 베이스의 가오리찜
25,000원; 오삼불고기
쫄깃한 오징어와 고소한 돼지고기 매콤달콤한 양념으로 만든 오삼불고기
28,000원; 알새우튀김
통통한 새우를 그대로 튀겨 식감 좋은 알새우튀김~~
20,000원; 생물오징어튀김
고소하고 쫄깃함이 그대로 살아있는 생물 오징어튀김!!!
20,000원; 모듬해물 大
싱싱한 각종 해산물을 한번에 모듬해물 (해삼,멍게,소라 굴 등 변동있음)
45,000원; 모듬해물 中
싱싱한 각종 해산물을 한번에 모듬해물 (해삼,멍게,소라 굴 등 변동있음)
35,000원; 통소라찜
살아있는 통소라를 그대로 쪄서 내장부터 살까지 전부다 먹을 수 있는 통소라찜!!!
변동; 산낙지
싱싱해서 입에 착착 감기는 쫄깃한 산낙지
25,000원; 산낙지숙회
살짝 데친 부드럽고 고소한 입에서 살살녹는 산낙지숙회
변동; 과메기 大
구룡포 조합에서 직거래 한 겨울바람 맞은 쫀득한 과메기
35,000원; 과메기 中
구룡포 조합에서 직거래 한 겨울바람 맞은 쫀득한 과메기
25,000원; 도루묵찌개
겨울에만 먹을수 있는 제철메뉴 싱싱하고 알이 꽉찬 알도루묵찌개
변동; 명태지리탕
해장하러 왔다가 한잔 더 하게 만드는 시원하고 깔끔한 명태지리
28,000원; 민물새우탕
쫀득한 손수제비와 민물새우가 가득한 시원하고 칼칼한 민물새우탕!!!
28,000원; 고추장찌개
국내산 생돼지고기와 호박 감자 각종 야채가 가득 들어간 찐한 추억의 고추장찌개~~~
28,000원"
카발,36665270,이탈리아음식,서울 강남구 선릉로82길 7,0507-1415-4688,화덕피자가 맛있는 이탈리안 레스토랑,"예약, 단체 이용 가능, 주차, 포장, 무선 인터넷, 남/녀 화장실 구분",,"목
11:00 - 23:00
15:00 - 17:00 브레이크타임; 금
11:00 - 23:00
15:00 - 17:00 브레이크타임; 토
16:00 - 22:00; 일
정기휴무 (매주 일요일); 월
11:00 - 23:00
15:00 - 17:00 브레이크타임; 화(9/17)
추석 휴무; 수(9/18)
추석 연휴 휴무","성게알 로제크림 파스타
대표
24,000원; 마르게리타 피자
대표
26,000원; 콰트로풍기 피자 + 프로슈토햄
대표
26,000원; 봉골레 오일 파스타
20,000원; 고르곤졸라 치즈 피자
25,000원; 뉴욕 시져샐러드
22,000원; 모짜렐라 루꼴라 샐러드
24,000원"
L7강남 플로팅,1002390145,뷔페,서울 강남구 테헤란로 415 10층,0507-1302-1041,,"예약, 단체 이용 가능, 주차, 남/녀 화장실 구분",,"목
06:30 - 21:30
10:00 - 11:30 브레이크타임
14:30 - 18:00 브레이크타임; 금
06:30 - 21:30
10:00 - 11:30 브레이크타임
14:30 - 18:00 브레이크타임; 토
06:30 - 21:30
10:00 - 11:30 브레이크타임
14:30 - 17:30 브레이크타임; 일
06:30 - 21:30
10:00 - 11:30 브레이크타임
14:30 - 17:30 브레이크타임; 월
06:30 - 21:30
10:00 - 11:30 브레이크타임
14:30 - 18:00 브레이크타임; 화
06:30 - 21:30
10:00 - 11:30 브레이크타임
14:30 - 18:00 브레이크타임; 수
06:30 - 21:30
10:00 - 11:30 브레이크타임
14:30 - 18:00 브레이크타임","중식 세미뷔페 (성인)(주중)
42,800원; 중식 세미뷔페 (소인)(주중)
29,000원; 중식 뷔페 (성인)(주말/공휴일)
52,000원; 중식 뷔페 (소인)(주말/공휴일)
33,000원; 주중/공휴일 석식 세미뷔페 (성인)
52,000원; 주중/공휴일 석식 세미뷔페 (어린이)
33,000원; 조식 세미뷔페 (성인)
30,000원; 조식 세미뷔페 (어린이)
21,000원"
잇쇼우,106592706,"우동,소바",서울 강남구 선릉로 524 대림아크로텔 109호,0507-1339-2106,,,,"목
11:00 - 21:00
15:00 - 17:00 브레이크타임
20:30 라스트오더; 금
11:00 - 21:00
15:00 - 17:00 브레이크타임
20:30 라스트오더; 토
11:00 - 20:30
20:00 라스트오더; 일
정기휴무 (매주 일요일); 월(9/16)
추석 연휴 휴무; 화(9/17)
추석 휴무; 수(9/18)
추석 연휴 휴무","잇쇼우 스페셜 A Set
대표
15,000원; 잇쇼우 스페셜 B Set
대표
15,000원; 잇쇼우 스페셜 C Set
대표
15,000원; 잇쇼우정식
대표
14,000원; 붓가케정식
대표
14,000원; 냉소바정식
대표
14,000원; 자루소바정식
대표
14,000원; 수제등심돈가스
대표
12,000원; 잇쇼우 스페셜 D Set (계절메뉴)
15,000원; 온소바 정식 (계절메뉴)
14,000원; 잇쇼우우동
9,000원; 붓가케우동
9,000원; 소바
9,000원; 김치가츠나베
12,000원; 가츠돈
11,000원; 새우튀김(5마리)
12,000원"
서울갈매기 역삼점,1385816735,"육류,고기요리",서울 강남구 언주로108길 16,0507-1362-2211,,단체 이용 가능,,"목
11:30 - 22:30
14:30 - 16:30 브레이크타임; 금
11:30 - 22:30
14:30 - 16:30 브레이크타임; 토
16:30 - 22:30; 일
16:30 - 22:30; 월
11:30 - 22:30
14:30 - 16:30 브레이크타임; 화
11:30 - 22:30
14:30 - 16:30 브레이크타임; 수
11:30 - 22:30
14:30 - 16:30 브레이크타임","서울갈매기
대표
15,000원; 매콤갈매기
15,000원; 돼지왕갈비
16,000원; 생삼겹살
16,000원; 소갈비살
17,000원; 양념갈비살
17,000원; 껍데기
9,000원; 후식/목살김치찌개
5,000원; 후식/김치말이국수
5,000원; 후식/멸치국수
5,000원; 숯불꼼장어
16,000원; 후식메뉴식사
7,000원; 서울닭갈비
16,000원; 점심/석쇠불고기
9,000원; 점심/고추장불고기
9,000원; 점심/목살김치찌개
8,000원; 점심/김치말이국수
7,000원"
동래정 선릉직영점,1347707437,돼지고기구이,서울 강남구 언주로98길 20 1층 101호,0507-1360-9247,멜조림이 기가막힌 선릉고기집,"단체 이용 가능, 무선 인터넷, 예약, 대기공간",,"목
16:00 - 24:00
23:00 라스트오더; 금
16:00 - 24:00
23:00 라스트오더; 토
16:00 - 24:00
23:00 라스트오더; 일
16:00 - 24:00
23:00 라스트오더; 월(9/16)
추석 연휴16:00 - 24:00; 화(9/17)
추석 휴무; 수(9/18)
추석 연휴16:00 - 24:00","정가브리(160g)
대표
퍽퍽한 등심살을 덧붙히지 않고 고소한 등지방을 그대로 살린 순수 100% 가브리살
17,000원; 동래목살(180g)
대표
고소한 목살껍데기를 그대로 살린 육즙 가득한 미박통목살
17,000원; 1+통삼겹(180g)
1+등급 프리미엄 선별육만 엄선한 한돈 통삼겹
17,000원; 미갈매기(160g)
돼지 횡격막 근막을 그대로 살린 육즙 가득하고 쫄깃한 통갈매기살
17,000원; 제주 산방 물 밀면
50년 전통의 제주도 산방 물 밀면
7,000원; 제주 산방 비빔 밀면
50년 전통의 제주도 산방 비빔밀면
7,000원; 애호박 고추장찌개
한돈 돼지고기와 애호박이 듬뿍 들어간 얼큰하고 칼칼한 고추장찌개
8,000원; 차돌 뚝배기된장
구수한 '재래식 전통 숙성 된장'에 고소한 차돌을 곁들인 푸짐한 뚝배기 된장찌개
8,000원; 정선더덕무침
강원도 정선영농조합에서 직접 공수 받아 주문 즉시 버무리는 더덕무침
7,000원; 계란찜
5,000원"
스시산원,34006938,"초밥,롤",서울 강남구 선릉로100길 42 LG선릉에클라트 A동 1층 1호,02-557-5656,여운이 길었던 맛있는 점심 스시,"예약, 주차",,"목
12:00 - 21:30
15:00 - 18:30 브레이크타임; 금
12:00 - 21:30
15:00 - 18:30 브레이크타임; 토
12:00 - 21:30
15:00 - 18:30 브레이크타임; 일
정기휴무 (매주 일요일); 월(9/16)
추석 연휴 휴무; 화(9/17)
추석 휴무; 수(9/18)
추석 연휴 휴무","런치오마카세코스
80,000원; 디너오마카세코스
140,000원"
천용,11621343,중식당,서울 강남구 언주로90길 12,0507-1415-0834,선릉역 회식장소로 좋은 중국집 맛있는 깐쇼새우,"예약, 단체 이용 가능, 포장, 배달",,"목
11:00 - 21:00
15:00 - 16:30 브레이크타임
20:30 라스트오더; 금
11:00 - 21:00
15:00 - 16:30 브레이크타임
20:30 라스트오더; 토
11:00 - 21:00
15:00 - 16:30 브레이크타임
20:30 라스트오더; 일
정기휴무 (매주 일요일); 월
11:00 - 21:00
15:00 - 16:30 브레이크타임
20:30 라스트오더; 화(9/17)
추석 휴무; 수(9/18)
추석 연휴 휴무","천용탕면
대표
11,000원; 마음과 마음 1인
대표
모리화차, 게살숲, 삼선냉채, 홍소샥스핀, 깐쇼중새우, 마라우육, 고추잡채, 꽃빵, 식사, 후식
42,000원; 짜장면
8,000원; 짬뽕
9,000원; 볶음밥
9,000원; 삼선간짜장
9,500원; 탕수육 소
중 : 29000/ 대 : 43000원
22,000원; 고추잡채+꽃빵
중 : 43,000원 / 대 : 68,000원
43,000원; 깐쇼중새우 소(8pcs)
중 : 43,000원 (10pcs) / 대 : 51,000원 (12pcs)
35,000원; 새로운만남 1인
모리화차, 게살숲, 사품냉채, 삼선샥스핀, 오룡해삼, 깐쇼중새우, 깐풍관자, 고추잡채, 꽃빵, 식사, 후식
65,000원; 사랑A 런치메뉴
33,000원; 행복B 런치메뉴
28,000원"
마구로동우니도,1211144139,일식당,서울 강남구 선릉로93길 11 1층,0507-1364-0539,,"포장, 배달, 무선 인터넷, 남/녀 화장실 구분",,"목
11:30 - 21:00
15:00 - 17:00 브레이크타임
20:30 라스트오더; 금
11:30 - 21:00
15:00 - 17:00 브레이크타임
20:30 라스트오더; 토
11:30 - 21:00
15:00 - 17:00 브레이크타임
20:30 라스트오더; 일
정기휴무 (매주 일요일); 월
11:30 - 21:00
15:00 - 17:00 브레이크타임
20:30 라스트오더; 화
11:30 - 21:00
15:00 - 17:00 브레이크타임
20:30 라스트오더; 수
11:30 - 21:00
15:00 - 17:00 브레이크타임
20:30 라스트오더","생생사케동
대표
신선한 생연어를 우니만의 비법으로 숙성시킨 고소한 생연어 카이센동
16,500원; 마구로동
대표
마구로속살+육회구성 가성비 좋은 마구로 카이센동
17,500원; 항항동
대표
생연어/마구로속살+육회 반반 카이센동
18,500원; 마구로카이센동
대표
다랑어속살+육회/생연어/계란말이/호다테/단새우/민물장어/오늘의해산물/아보카도 구성의카이센동
19,500원; 우나쥬(민물장어덮밥)
대표
두툼한 고급민물장어를 특제소스로 구워낸 고급 장어덮밥
25,000원; 카이센삼미동
다랑어육회 /가리비관자 /단새우 3가지종류의 해산물 카이센동
19,500원; 전주식 마구로 육회동
특제 소스로 만든 전주식의 고추장 마구로육회 카이센동
19,500원; 생연어호다테아마에비동
생연어와 호다테/단새우 구성의 카이센동
21,000원; 호다테동
고급가리비 관자 카이센동
21,000원; 생연어호다테마구로동
22,000원; 우니올린사케동
26,000원; 혼마구로 토로토로동
참다랑어 뱃살가득 얹어진 고급 참치뱃살 카이센동
35,000원; 오늘의우니한판(80g)
A급 고급 성게소 한판 메뉴
37,000원; 오늘의우니동
성게알 한판이 토핑 된 고급 우니동
39,500원; 우니도로호다테동
39,500원; 카니미소구이
카이센동곁들임 게장구이
8,000원; 카니크림고로케(2p)
대게내장 베이스의 크리미하고 바삭한 고로케
4,000원; 닭껍질교자(4p)
닭껍질만두를 바삭바삭하게 만든 사이드 메뉴
4,500원; 통새우후라이(2p)
큰사이즈의 새우 후라이 사이드메뉴
5,000원"
북창동순두부 선릉2호점,11764425,두부요리,서울 강남구 선릉로76길 7 1층,02-555-9683,가게 겉모습 보곤 진짜 밥이랑 순두부,"포장, 배달, 예약, 남/녀 화장실 구분, 단체 이용 가능, 무선 인터넷",,"목
10:30 - 20:30
13:50 - 16:30 브레이크타임
19:30 라스트오더; 금
10:30 - 20:30
13:50 - 16:30 브레이크타임
19:30 라스트오더; 토
10:30 - 20:30
13:50 - 16:30 브레이크타임
19:30 라스트오더; 일
정기휴무 (매주 일요일); 월(9/16)
추석 연휴 휴무; 화(9/17)
추석 휴무; 수(9/18)
추석 연휴 휴무","고등어+LA갈비 2인 한상차림
대표
고등어+LA갈비(250g)+북창동순두부2+솥밥2+기본찬
41,900원; 고등어+갈비맛양념구이 2인 한상차림
대표
고등어+갈비맛양념구이(200g)+북창동순두부2+솥밥2+기본찬
29,900원; LA갈비 1인 한상차림
대표
LA갈비(250g)+북창동순두부1+솥밥1+기본찬
29,900원; 갈비맛양념구이 1인 한상차림
대표
갈비맛양념구이(200g)+북창동순두부1+솥밥1+기본찬
17,900원; 북창동순두부
대표
새우,홍합,소고기
10,000원; 해물순두부
대표
새우,홍합,꽃게,오징어
10,500원; 고등어+떡갈비 2인 한상차림
고등어+떡갈비(2장)+북창동순두부2+솥밥2+기본찬
29,900원; 고등어+고추장불고기 2인 한상차림
고등어+고추장불고기(200g)+북창동순두부2+솥밥2+기본찬
28,900원; 고등어+두부김치 2인 한상차림
고등어+두부김치(두부250g+김치볶음150g)+북창동순두부2+솥밥2+기본찬
26,900원; 고등어+두부보쌈 2인 한상차림
고등어+두부보쌈(100g)+북창동순두부2+솥밥2+기본찬
31,900원; 떡갈비 1인 한상차림
떡갈비(2장)+북창동순두부1+솥밥1+기본찬
17,900원; 고추장불고기 1인 한상차림
고추장불고기(200g)+북창동순두부1+솥밥1+기본찬
16,900원; 두부김치 1인 한상차림
두부김치(두부250g+김치볶음150g)+북창동순두부1+솥밥1+기본찬
14,900원; 두부보쌈 1인 한상차림
두부보쌈(100g)+북창동순두부1+솥밥1+기본찬
19,900원; 고등어구이 1인 한상차림
고등어구이+북창동순두부1+솥밥1+기본찬
13,900원; 소곱창순두부
소곱창,양,소고기
11,500원; 소고기순두부
소고기
10,000원; 통영굴순두부
통영굴
11,000원; 해바랑청국장순두부
청국장,소고기,무
11,000원; 핵매운라면순두부
라면,햄
10,000원; 햄치즈순두부
햄,치즈
9,500원; LA갈비(단품)
250g
20,900원; 갈비맛양념구이(단품)
200g
8,900원; 떡갈비(단품)
2장
8,900원; 고추장불고기(단품)
200g
7,900원; 치즈계란말이(단품)
9,000원; 야채계란말이(단품)
8,000원; 두부김치(단품)
두부250g+김치볶음150g
5,900원; 두부보쌈(단품)
10,900원; 고등어구이(단품)
4,900원"
싸리골빈대떡 본점,38275829,"전,빈대떡",서울 강남구 선릉로86길 24 남양빌딩,0507-1370-9243,,"단체 이용 가능, 포장, 배달",,"목
16:30 - 23:30; 금
16:30 - 23:30; 토
16:30 - 23:30; 일
정기휴무 (매주 일요일); 월
16:30 - 23:30; 화(9/17)
추석 당일 휴무; 수
16:30 - 23:30","고기 & 해물 빈대떡
대표
✅ 구성품: 1. 고기 빈대떡: 돼지고기(국내산), 김치 2. 해물 빈대떡: 오징어, 소라, 새우, 관자, 가리비, 표고버섯, 김치 매철 가장 신선한 재료를 사용합니다.
26,000원; 해물 & 야채 빈대떡
대표
✅ 구성품: 1. 해물 빈대떡 1장 + 야채 빈대떡 1장: 총 2장 2. 양파 간장
26,000원; 모듬빈대떡 (고기 + 해물 + 야채)
대표
✅ 구성품 1. 고기 + 해물 + 야채: 각 1장씩 총 3장 2. 양파 간장
38,000원; 해물 & (제철) 굴 빈대떡
✅ 구성품: 1. 해물 빈대떡: 오징어, 소라, 새우, 관자, 가리비, 표고버섯, 김치(국내산) 매철 가장 신선한 재료를 사용합니다. 2. 굴 빈대떡: 국산 통영생굴, 김치
27,000원; 모듬빈대떡 (고기+해물+(제철) 굴)
✅ 구성품: 1. 고기 빈대떡 2. 해물 빈대떡 3. 굴 빈대떡
38,000원; 해물파전
✅ 구성품: 1. 해물 파전: 오징어, 소라, 새우, 관자, 가리비, 표고버섯, 김치(국내산) 매철 가장 신선한 재료를 사용합니다.
20,000원; (제철) 굴파전
✅ 구성품: 1. 굴 파전: 국산 통영생굴, 김치(국내산)
21,000원; 동태전
✅ 구성품: 1. 동태전 2. 양파간장
19,000원; 도토리묵무침
✅ 구성품: 1.도토리묵: 100% 도토리 가루로 식당 내에서 매일매일 직접 쑤어 만든 도토리묵 매철 가장 신선한 도토리 가루를 사용합니다.
18,000원; 두부김치
✅ 구성품: 1. 두부 2. 김치
18,000원; 칼국수
9,000원; 굴떡국
9,000원; 도토리묵밥
9,000원"
카야루 선릉점,1041024824,이자카야,서울 강남구 선릉로86길 5-4 1층 2호,0507-1459-0269,,"단체 이용 가능, 예약, 무선 인터넷, 주차",,"수
17:00 - 03:00
02:30 라스트오더; 목
17:00 - 03:00
02:30 라스트오더; 금
17:00 - 03:00
02:30 라스트오더; 토
17:00 - 03:00
02:30 라스트오더; 일
정기휴무 (매주 일요일); 월
17:00 - 03:00
02:30 라스트오더; 화
17:00 - 03:00
02:30 라스트오더","카야루 코스
대표
전채 초회 사시미 구이 튀김 식사 디저트 + 주류무제한(60분) 사케, 생맥주, 하이볼 등
59,000원; 주류무제한
대표
사케,일본소주,생맥주 위스키,하이볼,논알콜하이볼등 무제한 연장(30분) 15,000원
30,000원; 사시미 모리아와세
대표
계절 사시미 모둠
60,000원; 우니 한판
대표
65,000원; 민물 장어 구이
대표
소듬 / 타래 / 반반 선택 가능
60,000원; 바지락 술찜
대표
바지락에 술과 버터를 넣고 끓여 낸 음식
18,000원; 감태 우니 삼합
감태 위에 우니, 가리비, 관자, 단새우를 한 번에 싸서 먹는 음식
30,000원; 우니 반판
35,000원; 전복 가지 냉채
토사즈에 절인 가지와 오이를 전복과 시원하게 먹는 상큼한 냉채
35,000원; 마구로 와라야키
짚불에 겉을 살짝 구운 참치릉 상큼한 소스와 곁들여 먹는 음식
28,000원; 항정살구이
일본 된장을 발라가며 구운 음식
26,000원; 숯불 닭다리 구이
국내산 닭다리살을 염지 후 숯불에 정성스럽게 구워낸 음식
23,000원; 츠쿠네 (1피스)
다진 닭고기를 여러 재료를 섞어 빚어서 구운 요리
9,000원; 우자쿠(우나기 초회)
구운 민물 장어를 오이, 생강 등을 폰즈 소스와 같이 먹는 음식
35,000원; 새우 크림 고로케
새우와 야채를 넣은 부드럽고 고소한 크림 속과 새우 비스크 소스와 곁들이는 고로케
20,000원; 난코츠 카라아게
닭가슴 연골 튀김
16,000원; 치킨난반
치킨카라아게에 타르타르소스를 올려먹는 음식
18,000원; 밀푀유 나베
배추, 깻잎, 소고기 등 겹겹이 쌓아 끓여먹는 음식
28,000원; 토리나베
닭고기와 야채를 넣고 시원하게 끓인 맑은 국물 요리
25,000원; 츠케모노
일본식 절임류 5종
18,000원; 곶감 치즈 말이
곶감 안에 크림치즈를 넣어 말아 넣은 간단 안주
16,000원; 토마토 스튜
새우와 갖은 야채 그리고 토마토를 넣고 푹 끓인 스튜(맵기 조절 가능)
27,000원; 카마메시
계절별 솥밥 요리 (30분 이상 소요)
40,000원; 후토마끼 한줄
40,000원; 후토마끼 하프
22,000원; 나폴리탄 파스타
일본식 케찹 파스타
23,000원; 핫카이산 토쿠베츠혼조조
80,000원; 산토리 가쿠빈
100,000원; 텟칸 이모
120,000원; 키쿠스이 무칸테이
110,000원; 산토리 치타
150,000원; 잔파 프리미엄
160,000원; 산토리 아오
225,000원; 나베시마 다이긴조
240,000원; 교토 아카오비
290,000원; 킨료 키라메키 준마이다이긴조
300,000원"
명정루 선릉본점,1542291051,중식당,서울 강남구 테헤란로70길 12 1층,0507-1404-9872,,"단체 이용 가능, 포장, 배달, 남/녀 화장실 구분, 예약, 무선 인터넷, 주차",,"목
11:00 - 21:30
15:00 - 17:00 브레이크타임; 금
11:00 - 21:30
15:00 - 17:00 브레이크타임; 토
11:00 - 21:30
15:00 - 17:00 브레이크타임; 일
정기휴무 (매주 일요일); 월(9/16)
휴무; 화(9/17)
추석 당일 휴무; 수
11:00 - 21:30
15:00 - 17:00 브레이크타임","중화국밥
대표
해물짬뽕에 볶음밥이 들어있는 중화국밥
12,000원; 두툼 생등심 탕수육
대표
두툼하고 바삭한 생등심 탕수육
32,000원; 롤멘보샤
대표
다진새우+통새우한마리가 들어간 멘보샤!
35,000원; 어향동고
대표
다진새우를 표고버섯에 가득채워 튀계낸뒤 어향소스에 볶아낸 요리입니다.
42,000원; 전가복
대표
온가족이 행복하다라는 뜻을 가지고있는 고급해산물 요리 입니다.
78,000원; 향라탕수육🌶
대표
향라-맵콤하다 저희만에 양념으로 볶아낸 생등심탕수육 입니다.
37,000원; 통가지튀김
대표
가지를 통으로 튀겨 비타민채소와 특제소스를 곁들어 먹는 맛있는 요리입니다.
35,000원; 해물쟁반짜장
대표
해물쟁반짜장은 2인분 부터 가능합니다.
26,000원; 마파두부&볶음밥
대표
볶음밥&뚝배기에 마파두부가 나옵니다.
11,000원; 삼선간짜장
10,000원; 매운간짜장
11,000원; 반반새우 (칠리,크림)
칠리,크림 중새우를 같이 드실수있게 반반 나오는 중새우튀김입니다.
43,000원; 고추난자완스
부드러운고기+고추 매콤하고 술안주로 최고인 요리입니다.
45,000원; 유부튀김
다진고기와두부를 유부에 가득채워 튀겨낸후 볶아낸 매콤한 요리입니다.
40,000원"
